설문연도,식별자,졸업 여부를 작성해주세요.,입학연도를 작성해주세요. (졸업생은 졸업연도),현재 취직을 하셨나요?,문헌정보가 아닌 다른 주전공을 이수하고 있나요?,입학 당시 희망진로가 있었나요?,입학 당시 희망진로의 종류는 무엇인가요?,현재 희망진로가 있나요?,현재 희망진로의 종류는 무엇인가요?,현재 희망진로가 없는 이유는 무엇인가요?,"입학 당시와 현재의 희망진로가 다르다면, 그 이유가 무엇인가요?",입학 당시와 현재의 희망진로가 달라는 것에 영향을 준 것이 무엇인가요?,평소 진로 관련 고민이 있다면 무엇인가요?,평소 진로 관련 고민을 어떤 방식으로 해결하나요?,문헌정보학과 교육과정에서 가장 흥미있는 주제는 무엇인가요?,문헌정보학과에 추가로 개설되었으면 하는 교육과정이 있다면 서술하세요.,다전공 이수의 장점은 무엇인가요?,다전공 이수의 단점은 무엇인가요?,취업 시 다전공 이수가 도움이 된다고 생각하나요?,학부 과정에서 선택한 다전공이 있나요?,선택한 다전공은 무엇인가요?,"자기설계를 선택했거나 2개 이상 이수한 경우, 전공을 구성하는 학과를 모두 작성해주세요.",해당 다전공을 선택한 이유는 무엇인가요?,다전공을 이수하면서 겪은 어려움과 문제점이 있다면 무엇인가요?,다전공을 이수하지 않은 이유는 무엇인가요?,평소 취업 관련 정보를 얻는 방법은 무엇인가요?,문헌정보학과에서 취업 관련 정보 공유가 적절히 되고 있다고 생각하나요? (졸업생은 재학 당시),선호하는 학과 내 취업 관련 정보 공유 방법은 무엇인가요?,문헌정보학과에 어떤 취업 강화 프로그램이 필요하다고 생각하나요?,문헌정보학과에 어떤 진로 관련 프로그램이 필요하다고 생각하나요?,선지에 언급되지 않은 희망 진로 관련 프로그램을 자유롭게 작성해주세요.,재학생과 졸업생의 적절한 정보 교류 방법이 무엇이라고 생각하나요?,문헌정보학 전공자가 가질 수 있는 진로는 어떤 것이 있다고 생각하나요?,선지에 언급되지 않은 문헌정보학 전공자가 가질 수 있는 진로에 대해 자유롭게 작성해주세요.,희망/현재 근무 분야가 무엇인가요?,근무하고 싶은/있는 도서관 유형은 무엇인가요?,희망/현재 직종은 무엇인가요?,희망/현재 직무 계열을 작성해주세요. ,기타 근무 분야를 작성해주세요.,희망/현재 연봉 수준은 어느 정도 인가요?,예상/실제 취업 준비 기간은 어느 정도 인가요?,희망 진로와 취업을 위해 현재/과거 준비하고 있는 일이 있나요?,희망 진로와 취업을 위해 현재/과거 준비하고 있는 일은 무엇인가요?,희망 진로와 취업을 위해 현재/과거 준비하고 있는 일이 없는 이유가 무엇인가요?,취업 준비 중 가장 힘들 것 같은/힘들었던 일은 무엇인가요?,진로를 선택할 때 1순위로 중요하게 생각하는 가치는 무엇인가요? (취업자의 경우 취업 전),진로를 선택할 때 2순위로 중요하게 생각하는 가치는 무엇인가요? (취업자의 경우 취업 전),진로를 선택할 때 3순위로 중요하게 생각하는 가치는 무엇인가요? (취업자의 경우 취업 전),취업 후 직업 가치관의 변화가 있었나요?,취업 후 1순위로 중요하게 생각하는 가치는 무엇인가요?,취업 후 2순위로 중요하게 생각하는 가치는 무엇인가요?,취업 후 3순위로 중요하게 생각하는 가치는 무엇인가요?,현재 직무 만족도는 어떠한가요?,현재 근무지를 문헌정보학과 후배들에게 추천할 의향이 있나요?,대학원에 진학을 고려하고 있나요?/진학했나요?,어떤 대학원 진학을 희망하나요?/했나요? ,희망/실제 대학원 시기는 언제인가요?,대학원 진학의 목적은 무엇인가요?,대학원 진학 준비 중 어려웠던 점은 무엇인가요?,대학원 진학을 고려하지 않은 이유는 무엇인가요?,향후 대학원에 진학할 의향이 있나요?,향후 어떤 대학원에 진학하고 싶나요?
2021,20210312,취업자,2020,예,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,정보학 ,프로그래밍(R/Python/SQL),다양한 학문을 접할 수 있는 기회;취업 선택의 폭 확장,학점 부담;학습량 부담;시간적 부담(추가학기 가능성),매우 그렇다,아니오,N/A,N/A,N/A,N/A,원하는 다전공 이수를 위한 학점 커트라인이 높아서 기회가 없었음,E,매우 아니다,E,학과 선배 및 현직자 멘토링,N/Q,N/Q,재학생/졸업생 대면 만남;학과 홈페이지,다양함,N/Q,사기업,N/A,IT/인터넷,N/A,N/A,2000만원 이상 2500만원 이하,1년,예,각종 자격증 취득;실습/인턴,N/Q,경제적 어려움;심리적 부담감;고용 기회 부족,급여수준,적성과흥미,고용안정성,예,적성과흥미,급여수준,고용안정성,보통,보통이다,아니오,N/A,N/A,N/A,N/A,연구에 관심 없음;높은 수업료;대학원에 대한 정보 부족,예,자대 문헌정보학과;자대 타과;타대 타과
2021,20210313,취업자,2020,예,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,정보학 ,프로그래밍(R/Python/SQL),취업 선택의 폭 확장;인맥 확장,시간적 부담(추가학기 가능성),매우 그렇다,예,융합전공-문화콘텐츠,N/A,평소 흥미나 적성과 관련되어서,시간표 구성의 어려움;정보 부족,N/A,E,매우 아니다,E,기타,N/Q,N/Q,오픈채팅방(카카오톡 등),사서;기타,N/Q,사기업,N/A,경영/사무,N/A,N/A,N/R,1년,예,각종 자격증 취득;실습/인턴,N/Q,취업 정보 부족;심리적 부담감;고용 기회 부족,적성과흥미,급여수준,사회적인식,아니오,N/A,N/A,N/A,만족,보통이다,아니오,N/A,N/A,N/A,N/A,기타,아니오,N/A
2021,20210314,취업자,2016,예,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,정보학 ,프로그래밍(R/Python/SQL),취업 선택의 폭 확장,학점 부담;학습량 부담,보통이다,아니오,N/A,N/A,N/A,N/A,다전공에 대한 흥미나 필요성 못 느낌,E,보통이다,E,기타,N/Q,N/Q,오픈채팅방(카카오톡 등);재학생/졸업생 대면 만남,다양함,N/Q,사기업,N/A,IT/인터넷,N/A,N/A,5000만원 이상 5500만원 미만,1년 이내,예,실습/인턴;대외활동(서포터즈/학회/동아리/스터디 등),N/Q,취업 정보 부족,급여수준,조직문화,자아실현,아니오,N/A,N/A,N/A,보통,매우 그렇다,예,자대 문헌정보학과,졸업 후 바로,자기계발;전문성 강화,N/Q,N/A,N/A,N/A
2021,20210315,취업자,2020,예,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,도서관경영 ,기타,취업 선택의 폭 확장;인맥 확장,학습량 부담;시간적 부담(추가학기 가능성),매우 그렇다,예,복수전공-공공인재학부,N/A,진로의 필요조건을 갖추기 위해서,학업량 부담,N/A,E,매우 아니다,E,학과 선배 및 현직자 멘토링,N/Q,N/Q,오픈채팅방(카카오톡 등);재학생/졸업생 비대면 만남(ZOOM 등);재학생/졸업생 대면 만남,사서;기타,N/Q,사서직,대학도서관,N/A,N/A,N/A,3500만원 이상 4000만원 미만,기타,예,어학 준비;실습/인턴,N/Q,취업 정보 부족;심리적 부담감,고용안정성,조직문화,급여수준,아니오,N/A,N/A,N/A,매우 만족,매우 그렇다,아니오,N/A,N/A,N/A,N/A,대학원에 대한 정보 부족,예,자대 문헌정보학과;타대 문헌정보학과
2021,20210316,취업자,2020,예,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,자료조직 ,실습,기타,전문성 약화,매우 그렇다,예,융합전공-문화콘텐츠,N/A,전공심화를 선택하기 부담돼서;진로의 필요조건을 갖추기 위해서,기타,N/A,E,보통이다,E,기관/산학/취업 연계 프로그램 (실습/인턴);학회/스터디,N/Q,N/Q,오픈채팅방(카카오톡 등);재학생/졸업생 비대면 만남(ZOOM 등);재학생/졸업생 대면 만남,사서;기타,N/Q,사서직,공공도서관 (지자체/교육청 소속 도서관 등),N/A,N/A,N/A,2000만원 이상 2500만원 이하,1년,예,각종 자격증 취득;봉사(사회기여) 활동;실습/인턴;교내활동(동아리/학생회/학회/스터디 등);대외활동(서포터즈/학회/동아리/스터디 등),N/Q,고용 기회 부족,적성과흥미,고용안정성,워라밸,예,급여수준,워라밸,조직문화,보통,보통이다,아니오,N/A,N/A,N/A,N/A,기타,예,자대 문헌정보학과
2021,20210317,취업자,2020,예,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,정보학 ,정보학,취업 선택의 폭 확장,시간적 부담(추가학기 가능성),그렇다,예,복수전공-역사학과,N/A,기타,정보 부족,N/A,E,보통이다,E,학과 선배 및 현직자 멘토링,N/Q,N/Q,재학생/졸업생 비대면 만남(ZOOM 등);재학생/졸업생 대면 만남,사서;데이터 전문가;기타,N/Q,사기업,N/A,영업/고객상담,N/A,N/A,3500만원 이상 4000만원 미만,1년,예,각종 자격증 취득;어학 준비;실습/인턴,N/Q,경제적 어려움;취업 정보 부족;심리적 부담감;고용 기회 부족,급여수준,고용안정성,워라밸,예,워라밸,급여수준,조직문화,보통,아니다,아니오,N/A,N/A,N/A,N/A,높은 수업료,예,타대 타과
2022,20220301,취업자,2021,예,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,서지학 ,실습,다양한 학문을 접할 수 있는 기회;취업 선택의 폭 확장,학습량 부담,보통이다,예,복수전공-역사학과,N/A,평소 흥미나 적성과 관련되어서;전공심화를 선택하기 부담돼서,시간표 구성의 어려움,N/A,민간 채용 정보 사이트 (잡코리아/사람인 등);정부 채용 정보 사이트 (워크넷/월드잡 등);인터넷 포털 사이트 (네이버/다음 등);본교 취업 지원센터 및 레인보우 시스템;기업/정부 및 관련 기관의 채용 박람회,보통이다,직업 관련 강연,학과 선배 및 현직자 멘토링;교수님과의 상담/면담;기관/산학/취업 연계 프로그램 (실습/인턴);직업 박람회 및 취업 컨설팅;인사 초청 강연,진로 관련 로드맵;진로 관련 서적 추천;진로 탐방 프로그램,N/R,재학생/졸업생 대면 만남;학과 홈페이지,사서;사서교사;출판업;기록물 관리사;대학교 (교수 및 직원);언론인;일반 사기업;공기업;공무원,N/R,사기업,N/A,경영/사무;유통/판매,N/A,N/A,N/R,1년 이내,예,학업성적;각종 자격증 취득;봉사(사회기여) 활동;어학 준비;실습/인턴;대외활동(서포터즈/학회/동아리/스터디 등),N/A,취업 정보 부족;심리적 부담감;고용 기회 부족,고용안정성,급여수준,적성과흥미,예,워라밸,급여수준,고용안정성,만족,그렇다,아니오,N/A,N/A,N/A,N/A,연구에 관심 없음,예,자대 타과
2022,20220302,취업자,2020,예,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,도서관경영 ,N/R,취업 선택의 폭 확장,학점 부담;학습량 부담,보통이다,아니오,N/A,N/A,N/A,N/A,다전공에 대한 흥미나 필요성 못 느낌,민간 채용 정보 사이트 (잡코리아/사람인 등);인터넷 포털 사이트 (네이버/다음 등),아니다,학과 홈페이지;졸업생과 재학생의 정기적 만남,학과 선배 및 현직자 멘토링;교수님과의 상담/면담;기관/산학/취업 연계 프로그램 (실습/인턴),진로 관련 로드맵;진로 탐방 프로그램,N/R,오픈채팅방(카카오톡 등);재학생/졸업생 비대면 만남(ZOOM 등);학과 홈페이지,사서;사서교사;출판업;기록물 관리사;대학교 (교수 및 직원);공무원,N/R,사서직,공공도서관 (지자체/교육청 소속 도서관 등),N/A,N/A,N/A,N/R,1년,예,각종 자격증 취득;실습/인턴,N/A,심리적 부담감;고용 기회 부족,적성과흥미,고용안정성,급여수준,아니오,N/A,N/A,N/A,만족,그렇다,아니오,N/A,N/A,N/A,N/A,연구에 관심 없음,예,자대 문헌정보학과
2022,20220303,취업자,2020,예,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,도서관경영 ,N/R,다양한 학문을 접할 수 있는 기회,학습량 부담,매우 그렇다,예,복수전공-공공인재학부,N/A,평소 흥미나 적성과 관련되어서;취업의 폭을 넓히기 위해서,학업량 부담;수강신청의 어려움;시간표 구성의 어려움,N/A,민간 채용 정보 사이트 (잡코리아/사람인 등);본교 취업 지원센터 및 레인보우 시스템,보통이다,학과 홈페이지;졸업생과 재학생의 정기적 만남,학과 선배 및 현직자 멘토링;교수님과의 상담/면담;기관/산학/취업 연계 프로그램 (실습/인턴),진로 탐방 프로그램,N/R,재학생/졸업생 비대면 만남(ZOOM 등);재학생/졸업생 대면 만남,사서;사서교사;출판업;기록물 관리사;대학교 (교수 및 직원);데이터 전문가;일반 사기업;공기업;공무원,전공하고 일절 상관 없는 별도 학습 필요,사서직,대학도서관,N/A,N/A,N/A,4000만원 이상 4500만원 미만,1년 이내,예,학업성적;각종 자격증 취득;어학 준비;실습/인턴;교내활동(동아리/학생회/학회/스터디 등),N/A,고용 기회 부족,고용안정성,급여수준,조직문화,아니오,N/A,N/A,N/A,매우 만족,매우 그렇다,아니오,N/A,N/A,N/A,N/A,높은 수업료,예,자대 문헌정보학과
2022,20220304,취업자,2020,예,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,도서관경영 ,독서,다양한 학문을 접할 수 있는 기회;취업 선택의 폭 확장,시간적 부담(추가학기 가능성),보통이다,아니오,N/A,N/A,N/A,N/A,교직이수를 해서 다른 다전공 선택의 여유가 없었음,본교 취업 지원센터 및 레인보우 시스템,매우 아니다,학과 단체 채팅방;졸업생과 재학생의 정기적 만남,학과 선배 및 현직자 멘토링;교수님과의 상담/면담;기관/산학/취업 연계 프로그램 (실습/인턴),진로 관련 로드맵;강의 수강 로드맵,N/R,오픈채팅방(카카오톡 등);재학생/졸업생 대면 만남;학과 홈페이지;학과 인스타그램,사서;사서교사;출판업;기록물 관리사;대학교 (교수 및 직원);데이터 전문가;개발자 (프로그래머);언론인;일반 사기업;공기업;공무원;로스쿨,N/R,사서직,기타도서관,N/A,N/A,N/A,3000만원 이상 3500만원 미만,기타,예,각종 자격증 취득;봉사(사회기여) 활동;어학 준비;실습/인턴;교내활동(동아리/학생회/학회/스터디 등);대외활동(서포터즈/학회/동아리/스터디 등),N/A,취업 정보 부족;심리적 부담감;고용 기회 부족,고용안정성,워라밸,급여수준,예,고용안정성,급여수준,워라밸,보통,그렇다,아니오,N/A,N/A,N/A,N/A,기타,예,타대 타과
2022,20220305,취업자,2021,예,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,서지학 ,N/R,취업 선택의 폭 확장;인맥 확장,학점 부담;시간적 부담(추가학기 가능성),그렇다,예,복수전공-미디어커뮤니케이션학부,N/A,평소 흥미나 적성과 관련되어서,학업량 부담;수강신청의 어려움;시간표 구성의 어려움,N/A,민간 채용 정보 사이트 (잡코리아/사람인 등);인터넷 포털 사이트 (네이버/다음 등),매우 아니다,학과 인스타그램;메일 (개인 이메일을 통한 취업 정보 공유);학과 단체 채팅방,학과 선배 및 현직자 멘토링;기관/산학/취업 연계 프로그램 (실습/인턴);직업 박람회 및 취업 컨설팅,진로 관련 로드맵;진로 탐방 프로그램,N/R,오픈채팅방(카카오톡 등);에브리타임,사서,N/R,사기업,N/A,경영/사무,N/A,N/A,2000만원 이상 2500만원 이하,1년 이내,예,학업성적;어학 준비;교내활동(동아리/학생회/학회/스터디 등);대외활동(서포터즈/학회/동아리/스터디 등),N/A,심리적 부담감;고용 기회 부족,적성과흥미,급여수준,사회적인식,예,급여수준,사회적인식,조직문화,보통,보통이다,아니오,N/A,N/A,N/A,N/A,연구에 관심 없음;높은 수업료,아니오,N/A
2022,20220306,취업자,2021,예,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,정보서비스 ,N/R,다양한 학문을 접할 수 있는 기회,학점 부담,그렇다,예,복수전공-영어영문학과,N/A,평소 흥미나 적성과 관련되어서,정보 부족,N/A,민간 채용 정보 사이트 (잡코리아/사람인 등),보통이다,학과 인스타그램;메일 (개인 이메일을 통한 취업 정보 공유),학과 선배 및 현직자 멘토링,진로 관련 로드맵,N/R,재학생/졸업생 비대면 만남(ZOOM 등);재학생/졸업생 대면 만남,사서;사서교사;대학교 (교수 및 직원),N/R,사서직,대학도서관;기타도서관,N/A,N/A,N/A,N/R,1년 이내,예,각종 자격증 취득,N/A,심리적 부담감;고용 기회 부족,적성과흥미,급여수준,사회적인식,예,고용안정성,급여수준,적성과흥미,만족,그렇다,아니오,N/A,N/A,N/A,N/A,대학원에 대한 정보 부족,예,자대 문헌정보학과;타대 타과
2022,20220307,취업자,2019,예,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,정보학 ,기타,다양한 학문을 접할 수 있는 기회;취업 선택의 폭 확장,학점 부담;학습량 부담;시간적 부담(추가학기 가능성),매우 그렇다,아니오,N/A,N/A,N/A,N/A,다전공 이수 시 시간 부족이 염려됨,인터넷 포털 사이트 (네이버/다음 등),보통이다,학과 홈페이지;직업 관련 강연,기관/산학/취업 연계 프로그램 (실습/인턴);직업 박람회 및 취업 컨설팅,진로 관련 로드맵;진로 탐방 프로그램,N/R,오픈채팅방(카카오톡 등);학과 홈페이지;에브리타임,사서;사서교사;출판업;기록물 관리사;대학교 (교수 및 직원);데이터 전문가;개발자 (프로그래머);언론인;일반 사기업;공기업;공무원;로스쿨,N/R,사서직,공공도서관 (지자체/교육청 소속 도서관 등),N/A,N/A,N/A,3000만원 이상 3500만원 미만,1년 이내,아니오,N/A,준비의 필요성을 느끼지 못해서;아직 준비하기에 이르다고 생각해서,취업 정보 부족;고용 기회 부족;사회적 인식,자아실현,적성과흥미,워라밸,예,자아실현,조직문화,적성과흥미,보통,매우 아니다,예,타대 문헌정보학과,졸업 후 2년 이후 3년 미만,자기계발;전문성 강화,높은 수업료;진학 준비 과정에 대한 정보 부족;진학 후 연구 내용에 대한 정보 부족,N/A,N/A,N/A
2022,20220308,취업자,2021,예,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,정보학 ,프로그래밍(R/Python/SQL),취업 선택의 폭 확장,학습량 부담,매우 그렇다,예,복수전공-소프트웨어학부,N/A,진로의 필요조건을 갖추기 위해서;취업의 폭을 넓히기 위해서,정보 부족;학업량 부담;수강신청의 어려움,N/A,민간 채용 정보 사이트 (잡코리아/사람인 등),매우 아니다,학과 단체 채팅방,학회/스터디;기관/산학/취업 연계 프로그램 (실습/인턴),진로 관련 로드맵,N/R,오픈채팅방(카카오톡 등);재학생/졸업생 대면 만남,사서;사서교사;공기업;공무원,N/R,사기업,N/A,경영/사무,N/A,N/A,5500만원 이상,2년,예,학업성적;각종 자격증 취득;어학 준비;실습/인턴;대외활동(서포터즈/학회/동아리/스터디 등),N/A,취업 정보 부족;심리적 부담감,급여수준,적성과흥미,조직문화,예,조직문화,워라밸,급여수준,만족,그렇다,아니오,N/A,N/A,N/A,N/A,연구에 관심 없음;대학원 교육과정의 불만족,예,타대 타과
2022,20220309,취업자,2022,예,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,도서관경영 ,기록학,다양한 학문을 접할 수 있는 기회;취업 선택의 폭 확장,시간적 부담(추가학기 가능성),매우 그렇다,예,해당없음 (다전공 명칭 변경/통폐합 등),N/A,평소 흥미나 적성과 관련되어서,정보 부족;학업 내용 부담,N/A,민간 채용 정보 사이트 (잡코리아/사람인 등);인터넷 포털 사이트 (네이버/다음 등),매우 아니다,메일 (개인 이메일을 통한 취업 정보 공유);직업 관련 강연,학회/스터디;기관/산학/취업 연계 프로그램 (실습/인턴);직업 박람회 및 취업 컨설팅;인사 초청 강연,진로 관련 로드맵,N/R,오픈채팅방(카카오톡 등),사서;사서교사;출판업;대학교 (교수 및 직원);일반 사기업,N/R,사서직,대학도서관,N/A,N/A,N/A,2000만원 이상 2500만원 이하,1년 이내,아니오,N/A,아직 준비하기에 이르다고 생각해서,경제적 어려움;고용 기회 부족,고용안정성,워라밸,적성과흥미,아니오,N/A,N/A,N/A,매우 만족,매우 그렇다,아니오,N/A,N/A,N/A,N/A,연구에 관심 없음;대학원에 대한 정보 부족,예,자대 문헌정보학과
2023,20230301,취업자,2021,예,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,정보학 ,정보학,다양한 학문을 접할 수 있는 기회;취업 선택의 폭 확장,학점 부담;학습량 부담;시간적 부담(추가학기 가능성),그렇다,아니오,N/A,N/A,N/A,N/A,다전공 이수 시 시간 부족이 염려됨,민간 채용 정보 사이트 (잡코리아/사람인 등);인터넷 포털 사이트 (네이버/다음 등),매우 아니다,메일 (개인 이메일을 통한 취업 정보 공유);졸업생과 재학생의 정기적 만남,학회/스터디;교수님과의 상담/면담;기관/산학/취업 연계 프로그램 (실습/인턴),진로 관련 로드맵;위의 선지 외에 다른 것 (아래 질문에서 답변해주세요),다양한 직업으로의 진출 가능성 (사서로만 한정되지 않는),재학생/졸업생 대면 만남;학과 홈페이지;학과 인스타그램,사서;사서교사;출판업;기록물 관리사;대학교 (교수 및 직원);데이터 전문가;개발자 (프로그래머);언론인;일반 사기업;공기업;공무원;로스쿨;자영업,"개인적으로는 모든 직업을 가질 수 있다고 생각하지만, 학과 내 수업을 들어보면 '사서' 또는 '기록물(문헌)' 관련된 부분으로 치중된 것 같아요",기타,N/A,N/A,N/A,E,2500만원 이상 3000만원 미만,1년 이내,예,실습/인턴;교내활동(동아리/학생회/학회/스터디 등),N/A,취업 정보 부족,급여수준,조직문화,워라밸,예,급여수준,워라밸,조직문화,보통,아니다,예,자대 문헌정보학과,졸업 후 바로,희망 진로 분야 변경,높은 수업료;교수님/연구실과의 컨택 어려움,N/A,N/A,N/A
2023,20230302,취업자,2020,예,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,정보학 ,데이터심화분석,다양한 학문을 접할 수 있는 기회;취업 선택의 폭 확장;인맥 확장,시간적 부담(추가학기 가능성),보통이다,아니오,N/A,N/A,N/A,N/A,교직이수를 해서 다른 다전공 선택의 여유가 없었음,기타,보통이다,졸업생과 재학생의 정기적 만남,학과 선배 및 현직자 멘토링;기관/산학/취업 연계 프로그램 (실습/인턴);직업 박람회 및 취업 컨설팅,진로 관련 로드맵;강의 수강 로드맵,도서관 실습처 확보 다양하게 해주시면 현직과 교류할 수도 있고 좋은 거 같습니다.,재학생/졸업생 대면 만남,사서;사서교사;기록물 관리사;데이터 전문가;위의 선지 외에 다른 것 (아래 질문에서 답변해주세요),방송국 아카이브 센터,사서직,E,N/A,N/A,N/A,3000만원 이상 3500만원 미만,1년 이내,예,학업성적;각종 자격증 취득;봉사(사회기여) 활동;어학 준비;실습/인턴;교내활동(동아리/학생회/학회/스터디 등);대외활동(서포터즈/학회/동아리/스터디 등),N/A,취업 정보 부족;심리적 부담감;고용 기회 부족;사회적 인식,고용안정성,급여수준,워라밸,아니오,N/A,N/A,N/A,보통,보통이다,아니오,N/A,N/A,N/A,N/A,높은 수업료,예,자대 문헌정보학과;구체적으로 생각해보지 않음
2023,20230303,취업자,2020,예,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,자료조직 ,N/R,다양한 학문을 접할 수 있는 기회;취업 선택의 폭 확장,학습량 부담;시간적 부담(추가학기 가능성),그렇다,아니오,N/A,N/A,N/A,N/A,다전공 이수 시 시간 부족이 염려됨;다전공에 대한 흥미나 필요성 못 느낌,민간 채용 정보 사이트 (잡코리아/사람인 등);정부 채용 정보 사이트 (워크넷/월드잡 등),보통이다,학과 홈페이지,학과 선배 및 현직자 멘토링;교수님과의 상담/면담;기관/산학/취업 연계 프로그램 (실습/인턴);직업 박람회 및 취업 컨설팅,진로 관련 로드맵,N/R,재학생/졸업생 비대면 만남(ZOOM 등);재학생/졸업생 대면 만남;학과 홈페이지,사서;사서교사;출판업;기록물 관리사;대학교 (교수 및 직원);데이터 전문가;개발자 (프로그래머);언론인;일반 사기업;공기업;공무원;로스쿨;자영업,N/R,사서직,대학도서관,N/A,N/A,N/A,2500만원 이상 3000만원 미만,1년 이내,예,학업성적;각종 자격증 취득;봉사(사회기여) 활동;어학 준비;실습/인턴;교내활동(동아리/학생회/학회/스터디 등);대외활동(서포터즈/학회/동아리/스터디 등),N/A,취업 정보 부족;고용 기회 부족,급여수준,적성과흥미,조직문화,예,급여수준,조직문화,고용안정성,보통,아니다,예,자대 문헌정보학과,졸업 후 2년 이후 3년 미만,취업 준비;자기계발,높은 수업료;진학 후 연구 내용에 대한 정보 부족,N/A,N/A,N/A
